parcel_number,street_number,street_name,latitude,longitude
016 140900200,316,63RD ST,37.85053590919504,-122.25295305469638
038 320703400,6108,HILTON ST,37.76887024286757,-122.19182266621553
027 086101800,3142,COOLIDGE AVE,37.79350884757865,-122.21295234798275
040 340103900,2684,73RD AVE,37.76778197683402,-122.17360113912679
010 077300100,200,MONTECITO AVE,37.81239073721769,-122.25800441497819
005 038600200,1021,18TH ST,37.811481039102176,-122.28254171910234
029A130101200,3565,DIMOND AVE,37.802006539478654,-122.21727987200421
023 041003202,600,BROOKLYN AVE,37.80486394746626,-122.24883540408327
012 097700800,3909,SHAFTER AVE,37.8277373872932,-122.26027914582096
021 023200301,629,E 19TH ST,37.79769720471496,-122.24815755480253
021 022403502,315,WAYNE PL,37.80026543502273,-122.25134071389975
005 041001800,914,18TH ST,37.811512641009564,-122.280320912508
032 205808100,4001,ALLENDALE AVE,37.78483894906739,-122.20472732194304
023 048002400,3616,EMERSON ST,37.80342846972248,-122.23113742388053
022 030801900,321,WAYNE AVE,37.8030946166557,-122.25318776710441
009 073100300,29,CROXTON AVE,37.82105753652915,-122.25930379595486
010 080502400,374,FAIRMOUNT AVE,37.81826363846643,-122.25745265867697
008 062703300,1528,ALICE ST,37.80426805055364,-122.26488040530153
001 021700800,815,M L KING JR WAY,37.802465524564376,-122.27858728174492
021 026900602,1925,10TH AVE,37.79583746062547,-122.24494796972755
010 082705501,570,MIRA VISTA AVE,37.81651215604571,-122.24741128764285
020 013700900,848,INTERNATIONAL BLVD,37.793087014910476,-122.2504128819313
027 085501500,2946,BROOKDALE AVE,37.792586979266495,-122.21576350084801
021 022402800,176,ATHOL AVE,37.80066829324889,-122.25233770107931
022 030502001,518,E 22ND ST,37.80074885938043,-122.24576337939236
010 078300601,369,BELLEVUE AVE,37.8119049771612,-122.25339093803409
010 079501301,87,VERNON ST Bldg #2,37.81388667677038,-122.2593347299064
012 098500900,3873,HOWE ST,37.82598165398041,-122.25520477832518
032 210802802,2412,35TH AVE,37.786413539845306,-122.21254837646862
026 076600501,3114,ASHBROOK CT,37.78655020692014,-122.221969878081
020 012903100,1434,LAKESHORE AVE,37.799594433692434,-122.2569425157018
035 235801802,4555,BANCROFT AVE,37.77205833390298,-122.21109206964144
010 078301701,386,STATEN AVE,37.811066268780976,-122.25347825180278
010 081400400,3823,HARRISON ST,37.82159052540264,-122.25140552051404
023 048101800,1285,MACARTHUR BLVD,37.80231969195057,-122.23192019638158
010 077801200,414,GRAND AVE,37.809052265262395,-122.25328535991466
021 022600100,282,WAYNE AVE,37.8024499281638,-122.25298980542806
010 078301900,376,STATEN AVE,37.81133207056983,-122.25359554218242
033 212203100,1558,33RD AVE,37.77944202352542,-122.22331826244513
032 206903201,4060,LYON AVE,37.7823771823011,-122.20632506764879
023 041901000,535,MERRITT AVE,37.80756102037445,-122.24753854099623
022 036701601,1948,E 29TH ST,37.79731852117009,-122.22926212668654
023 040102100,676,ALMA AVE,37.8051367538656,-122.23734760333038
010 077201200,451,LEE ST,37.80972818168217,-122.25732278812552
006 001702601,720,WILLOW ST,37.8068644493457,-122.30032380514326
016 138402000,5830,AYALA AVE,37.84464430040455,-122.25719399695993
022 030200600,2201,11TH AVE,37.7968642047314,-122.24141144007552
010 078200700,375,STATEN AVE,37.811169025185954,-122.25433886060839
029A130401200,2276,MACARTHUR BLVD,37.8002012701786,-122.21426256016454
020 014401500,1514,INTERNATIONAL BLVD,37.789002799504466,-122.24465180171481
022 036702101,2900,14TH AVE,37.79737277580678,-122.22999233581405
022 033800700,2417,IVY DR,37.801440209854285,-122.24320859943798
044 497703005,9840,E ST,37.74086748804406,-122.17600058934921
046 544101200,9693,CHERRY ST,37.74695584755272,-122.16699163127119
023 047100800,558,CAPELL ST,37.80346633799749,-122.2402726190837
014 126901600,5679,OAK GROVE AVE,37.8457861808264,-122.25383954383105
023 047800404,3755,EMERSON WAY,37.804763233347394,-122.23024378006373
023 047800402,3770,PARK BOULEVARD WAY,37.80487265100288,-122.23008095367064
032 204600606,2272,HIGH ST,37.779392888402114,-122.20648591529394
035 238900500,5452,BANCROFT AVE,37.772031615688064,-122.19905453794635
022 034202701,2530,9TH AVE,37.80015413011844,-122.23966146890473
023 040301500,1142,MCKINLEY AVE,37.80335308926899,-122.23860548546946
039 330801300,7123,HOLLY ST,37.76282859428447,-122.18409180195263
010 082703900,438,ELWOOD AVE,37.814678184970504,-122.24744424950634
022 035502700,2622,13TH AVE,37.79787066395162,-122.23599360824275
004 009300500,1521,9TH ST,37.807420614049626,-122.29598854167061
008 062900800,1555,MADISON ST,37.80340957348778,-122.26332817924983
012 093504500,18,MONTELL ST,37.824708720096496,-122.25383714649271
025 073102200,1722,27TH AVE,37.783256668591896,-122.22840619225107
021 029002601,2138,19TH AVE,37.79198720948006,-122.23527860524132
022 030802100,1918,LAKESHORE AVE,37.80286763821997,-122.2532879436576
025 073301000,1825,28TH AVE,37.78386071528734,-122.22658248321036
011 083803500,742,RAND AVE,37.811221810722614,-122.24455111392389
025 072100502,3001,E 16TH ST,37.77976014254854,-122.22592578599719
020 018400300,323,E 17TH ST,37.79849503485416,-122.25265274746967
020 016600400,1627,FOOTHILL BLVD,37.789455036595356,-122.2423044573776
030 193500901,3801,HIGH ST,37.7895190845763,-122.1914133601928
020 013601200,1430,7TH AVE,37.79447989032589,-122.2514810229178
010 080502500,376,FAIRMOUNT AVE,37.818350396875694,-122.25732217793009
020 017801700,1518,4TH AVE,37.7972573691667,-122.25316668967166
010 077001100,214,GRAND AVE,37.810842995476236,-122.2597770088494
008 063300100,1906,JACKSON ST,37.80552441331763,-122.26271256518821
024 054400100,1305,EVERETT AVE,37.808461863378234,-122.21892866928508
020 013600300,735,E 15TH ST,37.79428571720835,-122.25077165277108
010 077601500,428,PERKINS ST,37.80966046030903,-122.2554611136596
014 124000200,5263,COLLEGE AVE,37.83707925698328,-122.25155700534636
027 086102100,3156,COOLIDGE AVE,37.793864458948285,-122.2126902314475
012 099000500,33,ECHO AVE,37.82801175431818,-122.24898905750248
032 207400500,4065,LYON AVE,37.78203593791349,-122.20689939680761
047 558600501,2565,109TH AVE,37.74130435915595,-122.15021713419829
008 063000100,145,17TH ST,37.80389971749852,-122.2622503861861
005 037800900,1517,ADELINE ST,37.81067063163403,-122.28610610827796
026 078600403,2711,23RD AVE,37.79381038838864,-122.22694943946836
010 083102300,660,VERNON ST,37.819584579050726,-122.24834265070045
020 013700300,837,E 15TH ST - front house,37.79359240717189,-122.25021949472281
010 079602200,268,VERNON ST,37.81401275713223,-122.25779643183857
048F735400201,6511,LUCAS AVE,37.82661068789158,-122.20871740699201
021 022001200,1724,6TH AVE,37.79715420366246,-122.24944671467664
032 204601001,2264,HIGH ST,37.77912588635205,-122.20669654222382
010 078500602,265,MACARTHUR BLVD,37.81510632831408,-122.25233987919384
016 142100200,6635,DANA ST,37.85274749105054,-122.25856480823568
010 078500601,273,MACARTHUR BLVD,37.81497864368227,-122.2522837825816
033 211702900,1842,FRUITVALE AVE,37.78262577301022,-122.22293491195985
046 547001603,9301,BANCROFT AVE,37.7518827094969,-122.16479725363943
027 085303500,3002,BONA ST,37.792337015895896,-122.21777286169086
026 077101109,2528,26TH AVE,37.79018809603689,-122.22346015973032
043 457602000,2350,83RD AVE,37.76029678784868,-122.16677243014205
016 146501105,1220,62ND ST,37.84423849881358,-122.28675735396769
022 031602500,842,E 23RD ST,37.799092168375445,-122.24210751705186
032 211201401,3525,GRAY ST,37.78453108258282,-122.21514660745699
035 238801600,5300,BANCROFT AVE,37.77197341343469,-122.20284593703624
010 083003001,630,MARIPOSA AVE,37.82018581404758,-122.24919987998678
011 085103200,970,VERMONT ST,37.81614110015892,-122.24275561367615
025 072501200,1825,FRUITVALE AVE,37.782648639973516,-122.22373558364673
003 007101500,619,15TH ST,37.80643457191083,-122.27502069277972
005 040801801,1821,FILBERT ST,37.81218627179843,-122.28206749797837
022 033700100,2551,IVY DR,37.801805165587105,-122.24129755612995
037A275302700,3300,66TH AVE,37.772510552399346,-122.17762523494386
005 038402103,1725,MARKET ST,37.8105353082267,-122.28050818937454
009 072401200,860,33RD ST,37.82391890001394,-122.27445239721166
021 023501500,1826,9TH AVE,37.79551544293971,-122.24617794642373
020 017400100,803,FOOTHILL BLVD,37.79458020076864,-122.24947946163714
020 012800700,136,E 12TH ST,37.79762465104906,-122.25720124239866
010 081514300,3768,HARRISON ST,37.82060269773757,-122.25253713983571
020 017100100,1101,FOOTHILL BLVD,37.79237716470662,-122.24705916723974
012 101003300,418,41ST ST,37.829637511125185,-122.26089062481135
016 140900900,338,63RD ST,37.85040724293697,-122.2539066021435
045 520701200,11067,APRICOT ST,37.73215286137332,-122.17032930156606
021 022801600,237,ATHOL AVE,37.80104723915385,-122.25054443563906
022 033801500,2247,IVY DR,37.80120345562161,-122.24468112487043
015 133500900,1080,STANFORD AVE,37.84174437860952,-122.28198644511332
038 320100501,6033,FOOTHILL BLVD,37.77107911693132,-122.18836572465051
043 461000101,8603,HILLSIDE ST,37.75751846729303,-122.16479486180494
043 461000102,8701,HILLSIDE ST,37.75700018258353,-122.16458971473804
023 041901803,556,BODEN WAY,37.80775628370081,-122.24782986412261
033 212900601,1707,36TH AVE,37.780010330806036,-122.21960097338385
005 040803303,2000,LINDEN ST,37.81327070483927,-122.28212443807962
010 077701000,362,BELMONT ST,37.81005318611403,-122.25510351819297
016 143200500,722,ALCATRAZ AVE,37.84967445989407,-122.2663411949174
009 071301100,828,31ST ST,37.82143314881246,-122.27419173231318
045 525601501,861,MOORPARK ST,37.73281797476423,-122.17309840152441
039 329801502,6868,FOOTHILL BLVD,37.76996965783042,-122.17664274620365
045 519301000,1362,104TH AVE,37.73943979158004,-122.16756739524921
010 083108202,670,VERNON ST,37.819770462301314,-122.24792910097834
008 062601100,1515,ALICE ST,37.80412720546745,-122.26581754388357
010 078400601,365,EUCLID AVE,37.81241598844109,-122.25247968417568
008 063001500,1580,MADISON ST,37.80362215865124,-122.2623268832174
020 013900700,1433,11TH AVE,37.79191052011866,-122.24855070973771
012 093801300,77,YOSEMITE AVE,37.82251038941682,-122.25437593256906
022 031000400,615,BROOKLYN AVE,37.804287581303605,-122.24853801929166
011 087201700,3612,LAKESHORE AVE,37.812843021256796,-122.24037539079046
016 139100201,6389,DANA ST,37.85015509361568,-122.25865637037776
021 022500100,287,WAYNE AVE,37.801861994064815,-122.25338375657273
010 077100800,305,LENOX AVE,37.811159548575496,-122.25792067021578
012 097300100,449,40TH ST,37.828451069318696,-122.261838751068
009 067903206,700,SYCAMORE ST,37.81609889192519,-122.27321623766228
020 019200900,1621,12TH AVE,37.79242325658736,-122.24602302610357
008 062901601,1540,JACKSON ST,37.80367882285437,-122.26373870083583
012 097902500,3762,SHAFTER AVE,37.82574816328425,-122.2600751815803
030 189801900,3650,35TH AVE,37.79411614302373,-122.19939757293085
002 009300300,71,10TH ST,37.797853347704105,-122.26414576144396
043 455301400,8500,INTERNATIONAL BLVD,37.7536757832939,-122.17690695148315
021 025100200,2035,24TH AVE,37.7873617219973,-122.23018287940053
040 336200100,1476,79TH AVE,37.75761594947798,-122.18077992833099
043 460701900,2222,89TH AVE,37.75439367005959,-122.16555513368195
029 099200302,2461,DAMUTH ST,37.800680061700746,-122.2111747103923
027 087001800,3205,BROOKDALE AVE,37.7907986356585,-122.21351045439299
035 235601702,1422,44TH AVE,37.772278731462684,-122.21329752931659
040 340704300,8005,MACARTHUR BLVD,37.76374904712109,-122.16633546872052
022 037200301,3230,14TH AVE,37.79984306272057,-122.2274757078063
023 040300800,3025,PARK BLVD,37.80329091585413,-122.2376598170426
012 099600500,237,41ST ST,37.82764856782624,-122.25487887124581
020 012400700,1231,6TH AVE,37.794861501113544,-122.25369963856281
010 079008900,360,VERNON ST,37.81576536124818,-122.25466398595347
046 548402601,9212,HILLSIDE ST,37.75365617727616,-122.16212119416191
033 212801700,1722,35TH AVE,37.781086732532835,-122.21947109275334
022 030201100,2220,10TH AVE,37.79746965792346,-122.2415706900734
038 322400703,5555,BANCROFT AVE,37.77131921696299,-122.19629347813253
001 021700700,821,M L KING JR WAY,37.802560659503236,-122.27857262562699
022 033803101,2424,PARK BLVD,37.80178980242101,-122.24306408388772
010 081502100,3830,HARRISON ST,37.82115288135355,-122.25106399669913
015 134101000,1004,60TH ST,37.84391422901973,-122.27965189019152
048A703100901,5319,BROADWAY TER,37.83767201929555,-122.24742652504194
029 098901100,3627,COOLIDGE AVE,37.7996483126556,-122.20796425639283
011 085302200,3726,GRAND AVE,37.81678489679964,-122.2449320657874
019 003100500,546,E 11TH ST,37.79392669769584,-122.25481646059899
014 120100100,801,53RD ST,37.83783241090449,-122.26950458710334
010 080702200,3317,KEMPTON AVE,37.820195308618956,-122.25738418233202
032 204700800,2038,HIGH ST,37.776324473052746,-122.20955906697527
024 053102400,3815,PARK BLVD,37.804982991454324,-122.2282416811366
048 562300202,10410,FOOTHILL BLVD,37.745302873400995,-122.15073962855992
012 097701200,3873,SHAFTER AVE,37.827301389444024,-122.26039588617864
030 192503300,3764,39TH AVE,37.790983463486434,-122.19446133550429
010 077100400,281,LENOX AVE,37.81171366543837,-122.25817700956641
010 083101300,230,SANTA ROSA AVE,37.81856248710296,-122.24879615242469
012 097201200,3901,RUBY ST,37.82777843504195,-122.26263955146297
022 034002800,2424,7TH AVE,37.801123450328525,-122.24237793947083
012 098702300,77,GLEN AVE,37.825336694367586,-122.25052291279296
039 330802100,1833,73RD AVE,37.76212569454774,-122.18317548499368
027 086102900,3017,PLEITNER AVE,37.79243848439238,-122.21295842193507
048F735502000,6558,LUCAS AVE,37.82622533790622,-122.20768561873572
012 098705300,765,KINGSTON AVE,37.823583271106344,-122.24964986727363
022 033900501,2657,IVY DR,37.802066471798206,-122.23956641101302
015 133901000,1033,60TH ST,37.843165140705274,-122.28079172100632
046 547000603,9329,BANCROFT AVE,37.75142818897974,-122.16456562544003
015 135801701,5908,M L KING JR WAY,37.844459560746856,-122.27027838225219
009 069004701,541,28TH ST,37.81739248349564,-122.26911254653369
027 086101900,3146,COOLIDGE AVE,37.793627387451984,-122.21286495400687
002 002300400,663,11TH ST,37.80410482653967,-122.27786734883168
041 415502303,955,75TH AVE,37.75448319355455,-122.19232908821456
029A130200300,3711,FRUITVALE AVE,37.8030496318174,-122.21544018147559
013 116200700,4811,SHATTUCK AVE,37.83569157847436,-122.26439093092759
011 084401700,815,WALKER AVE,37.814180653071595,-122.24544844173982
022 033200700,1220,E 24TH ST,37.797044677837825,-122.23812072157644
023 040401700,882,CLEVELAND ST,37.803305289781214,-122.24011280611778
010 079902002,118,HAMILTON PL,37.815842456332526,-122.26122233501383
021 028400300,1017,E 22ND ST,37.79683758816585,-122.24219985027455
048A703404300,5290,BROADWAY TER,37.83758541023104,-122.24870852967435
046 547502103,2316,96TH AVE,37.750024105175726,-122.16119268936845
025 072602000,2932,E 19TH ST,37.78351152046496,-122.2244226369157
010 076902704,98,VERNON ST,37.813113263278545,-122.25870412613659
042 426100901,1127,86TH AVE,37.750748281354326,-122.18111206341997
021 026900501,1935,10TH AVE,37.79596121846313,-122.24477404320669
021 023101900,1848,5TH AVE,37.79866559048597,-122.24927324814102
028 090601702,3464,CHAMPION ST,37.79960393300295,-122.21472095207362
010 078300700,375,BELLEVUE AVE,37.81164582421985,-122.25327636470546
052 151503900,1236,HASKELL ST,37.85047590943504,-122.28424794397718
010 079501403,81,VERNON ST,37.81339722516685,-122.25968372450882
022 036702900,1951,E 30TH ST,37.797276054583826,-122.22878905181807
001 017900500,807,JACKSON ST,37.79826257279969,-122.26791263666269
029A130205000,3723,FRUITVALE AVE,37.80323945700866,-122.2153644497362
039 331003603,1436,71ST AVE,37.76056133112008,-122.18804860341866
023 048101900,3429,13TH AVE,37.80222901372131,-122.23203593376925
020 018600104,1640,5TH AVE,37.79741287170726,-122.2510850843082
027 085304400,2856,FRUITVALE AVE,37.79276282400521,-122.21859188809565
010 079003900,430,VERNON ST,37.81656054389562,-122.25325339145586
016 142200400,6617,TELEGRAPH AVE,37.85237706223469,-122.26062137784619
010 078503601,362,EUCLID AVE,37.812656346418386,-122.25187979797781
010 078800400,269,PERKINS ST,37.81381456931421,-122.2554304116546
010 083401200,621,VALLE VISTA AVE,37.81731362820774,-122.24699757171366
048 562602007,9960,MACARTHUR BLVD,37.74631725596943,-122.15623274303181
023 041800801,585,MACARTHUR BLVD,37.80882958075576,-122.24578546161835
016 143302200,6118,M L KING JR WAY,37.84648159467734,-122.27064000083128
010 077900400,411,EUCLID AVE,37.81027500536988,-122.25178953479498
010 080800800,411,FAIRMOUNT AVE,37.8195494138929,-122.25648999341048
020 013000800,160,INTERNATIONAL BLVD,37.798198284853484,-122.25628908719321
005 040802209,1800,LINDEN ST,37.812049914089826,-122.28256588489722
040 337801101,2023,80TH AVE,37.76122792319418,-122.1728909805641
030 192004512,3773,39TH AVE,37.79167711087998,-122.19488944460373
029 097703901,2952,MACARTHUR BLVD,37.79787848394594,-122.20549114885002
012 092900500,287,MONTE VISTA AVE,37.822706144372454,-122.25043612953311
022 030300200,2229,9TH AVE,37.79874870425906,-122.24269173323202
020 012900803,1417,1ST AVE,37.79903747357774,-122.25719663528946
012 096403700,697,APGAR ST,37.828116401317025,-122.27016065016292
024 052600800,4009,ARDLEY AVE,37.80515359137583,-122.22313197968174
012 101800900,854,40TH ST,37.83078526187957,-122.27280414858579
013 110803100,4421,GILBERT ST,37.832866803617,-122.2514919856621
015 137401402,592,59TH ST,37.84484128169218,-122.26467454546422
023 040401900,23,HOME PL W,37.80346558159299,-122.23968643016084
020 014300200,1407,E 15TH ST,37.78979696390767,-122.24505698418551
010 077700701,378,BELMONT ST,37.81001121099764,-122.25459567245177
014 122500200,489,55TH ST,37.839911412771734,-122.26131199668102
011 084401901,466,MANDANA BLVD,37.81395553213762,-122.2455178145653
008 062801000,1434,JACKSON ST,37.80249615764094,-122.26452114926326
010 076700300,359,GRAND AVE,37.80860527096956,-122.25565057175618
022 030802200,1914,LAKESHORE AVE,37.802722654508585,-122.25341919085555
016 143400402,808,61ST ST,37.846196688673366,-122.27136587780791
020 017600100,601,FOOTHILL BLVD,37.79606690781377,-122.25111432518187
015 135901300,744,58TH ST,37.843807904891364,-122.26916182840212
023 046700500,633,ALMA AVE,37.804759664951334,-122.23877182687735
010 077501801,434,LEE ST,37.810046841578526,-122.2564377266638
036 241901500,2153,51ST AVE,37.77492546944199,-122.20366599114796
020 015901400,2268,E 15TH ST,37.78485132963414,-122.23557303085713
010 080100300,2821,HARRISON ST,37.815913326501665,-122.25904513353433
025 073402800,2515,FOOTHILL BLVD,37.784426963958204,-122.2304509826457
008 062900400,1581,MADISON ST,37.80398212095942,-122.26283618661904
009 071302000,870,31ST ST,37.82159414347176,-122.2752112835606
014 119902700,823,55TH ST,37.83938069723456,-122.27066015454542
020 018500300,427,E 17TH ST,37.797845424632534,-122.2516918923252
016 139103700,481,ALCATRAZ AVE,37.850038327455486,-122.25988075198488
010 079001501,381,ADAMS ST,37.81533298406053,-122.25474634635107
020 017801402,424,E 15TH ST,37.797018378514345,-122.25311927694155
009 073901900,880,34TH ST,37.824728846157655,-122.27459570848201
012 097001700,3805,CLARKE ST,37.82742066737738,-122.26397246969458
010 077001000,220,GRAND AVE,37.810614556137914,-122.25972737990024
020 018000900,224,E 15TH ST,37.79833010562197,-122.254714611303
020 018700600,646,FOOTHILL BLVD,37.79592867729174,-122.25039063248758
012 095700700,910,37TH ST,37.827525219418554,-122.27539820946626
010 077601400,434,PERKINS ST,37.809489600297354,-122.25551411656193
013 113901803,360,45TH ST,37.83374006332594,-122.25649585083576
039 330305500,6862,ARTHUR ST,37.76598580165067,-122.18223596712797
021 022600402,255,LESTER AVE,37.80241521448346,-122.2522771331831
005 038100400,1005,16TH STREET,37.81021145669376,-122.28270317078166
039 327601100,6600,BANCROFT AVE,37.77002183063358,-122.18315871289937
010 078301601,388,STATEN AVE,37.81091090328768,-122.253409515318
003 001300400,2505,SAN PABLO AVE,37.8157591132026,-122.27531065890547
021 022601501,185,ATHOL AVE,37.80114401925925,-122.25203093888474
020 021402101,1720,12TH AVE,37.79260856836226,-122.24467661050298
037A273400104,3240,61ST AVE,37.77531747811721,-122.18229426220428
022 030500401,609,E 23RD ST,37.80048555191728,-122.24465274242311
048F735400601,6225,ANTIOCH ST,37.82627347633066,-122.20843426660325
021 027501500,2014,5TH AVE,37.79967969024962,-122.24776046861926
010 078702400,356,JAYNE AVE,37.81369121402136,-122.2547000454912
032 205300200,3809,PENNIMAN AVE,37.78692840116315,-122.20382635699889
010 077600800,378,GRAND AVE,37.80916744774301,-122.25470455530159
022 033903401,2820,PARK BLVD,37.80247105623263,-122.23912276262591
010 078500702,281,MACARTHUR BLVD,37.814716380943054,-122.2521677207547
010 078500701,275,MACARTHUR BLVD,37.81484907994197,-122.25222644590188
012 092800200,764,KINGSTON AVE,37.82320297795671,-122.2492841671261
008 067000500,2337,HARRISON ST,37.8122808053348,-122.2622178919068
026 081004600,3186,MCKILLOP RD,37.79760311466807,-122.22028429198912
022 030501500,2208,CARROLL ST,37.80052696748217,-122.24539538924263
021 028002200,505,E 22ND ST,37.80073349169969,-122.24648367610855
040A342003600,7916,NEY AVE,37.76593671911306,-122.16511708789456
027 085303400,3010,BONA ST,37.79224181344839,-122.21760804652824
027 084203600,2530,FRUITVALE AVE,37.78809846985136,-122.22067875286321
023 041802700,595,MERRITT AVE,37.807970446772295,-122.24585948685555
028 091101101,2737,HAROLD ST,37.79653633902063,-122.21207014864919
012 101200901,530,40TH ST,37.829612266566876,-122.26552956334069
010 083403200,580,JEAN ST,37.817346938878316,-122.24786987953007
022 033602000,2430,8TH AVE,37.80032663535456,-122.24113667128911
011 084300100,475,WELDON AVE,37.81579072095404,-122.24416444151669
027 089601201,2333,HUMBOLDT AVE,37.787821358693435,-122.21487915596566
006 001303700,1651,11TH ST,37.80969426171244,-122.29727645756313
009 073401401,3422,ANDOVER ST,37.822555052997586,-122.26366102212138
038 322301302,5611,BANCROFT AVE,37.771210298742204,-122.19543049862978
023 041200303,485,WESLEY AVE,37.804698761252254,-122.2500108262513
015 133802100,1072,60TH ST,37.84347588112343,-122.28215764227711
010 078603400,356,WARWICK AVE,37.81342040259277,-122.25331130569498
027 089600701,2363,HUMBOLDT AVE,37.78817039338266,-122.2144452179903
025 071001000,2600,INTERNATIONAL BLVD,37.78162901698303,-122.23227108990321
015 135301900,5918,GENOA ST,37.84445542515314,-122.27240915332798
010 079101200,401,VERNON ST,37.81654496308928,-122.25439414507237
032 211602800,1952,35TH AVE,37.78294044449953,-122.21793830448507
023 042000100,590,MERRITT AVE,37.807668092786365,-122.24608442291644
029 097704300,2930,MACARTHUR BLVD,37.798117100984314,-122.20601859998949
032 210802504,3526,MEADOW ST,37.78607207606487,-122.21217217046873
020 014801700,1438,19TH AVE,37.78689944256027,-122.24027529396886
025 072400200,1715,FRUITVALE AVE,37.78148923453156,-122.2242767117379
021 022801500,243,ATHOL AVE,37.80111607255158,-122.25028705708031
032 205701400,2817,HIGH ST,37.78392456450136,-122.20242274380453
022 033801200,2311,IVY DR,37.80127136073805,-122.24416939878721
007 055200500,1650,14TH ST,37.81226691904794,-122.29528749119912
022 033600100,2530,8TH AVE,37.80072456526519,-122.24042516736358
045 536700501,685,CARY AVE,37.73409721615603,-122.17988619339297
010 081501000,555,OAKLAND AVE,37.82017591577476,-122.25247387823954
041 414200900,1035,76TH AVE,37.754745190553244,-122.19040746150058
024 054700100,4423,EDGEWOOD AVE,37.809309803963515,-122.22030435893967
033 213804600,1620,38TH AVE,37.776563810934505,-122.21819499716209
021 027301300,1930,7TH AVE,37.79775615963466,-122.24673007833798
013 110802300,4350,BROADWAY,37.83199576995574,-122.25354244506032
008 063001400,1568,MADISON ST,37.80343754260265,-122.26244198216615
022 030300900,2200,8TH AVE,37.79874047800356,-122.24363577490462
020 017601701,1530,6TH AVE,37.7957639951085,-122.25141103898122
013 111101400,4235,MONTGOMERY ST,37.82999784097248,-122.25164593410416
028 095103601,3418,SCHOOL ST,37.79199555782699,-122.20630078474704
043A464200311,2730,ALVINGROOM CT,37.760553217448994,-122.16055241572379
043A464200310,2784,ALVINGROOM CT,37.760988202017614,-122.1593635343258
026 078500500,2529,E 27TH ST,37.791539349649916,-122.22343318935879
025 071202900,1516,27TH AVE,37.78165070380576,-122.23012440716656
006 001104400,1698,12TH ST,37.811388864142764,-122.29730865420645
010 077203000,332,LENOX AVE,37.81025843734383,-122.25762235554544
039 327000704,6689,BANCROFT AVE,37.76921279247812,-122.18114601643676
002 008500700,148,10TH ST,37.79890983270929,-122.26542015464875
028 090000800,3127,CHAMPION ST,37.79623918182233,-122.21666932102006
036 242100500,4633,FAIRFAX AVE,37.779551846846516,-122.20484998004099
010 078402501,374,BELLEVUE AVE,37.81197834926289,-122.25274466702372
029A130100101,3667,DIMOND AVE,37.803454030676626,-122.21644388921368
033 213502500,1550,BRIDGE AVE,37.777706176976935,-122.21957702970539
041 420202603,1326,80TH AVE,37.755505346974495,-122.18295115699324
041 420202604,1325,81ST AVE,37.75511969475732,-122.18272932726761
046 547501901,2250,96TH AVE,37.74964084456259,-122.16155877232652
021 023901102,1322,E 18TH ST,37.792392116238204,-122.24287108981181
002 009300200,79,10TH ST,37.79798864116851,-122.26433419540983
012 093701701,14,YOSEMITE AVE,37.823731562543124,-122.25502043734294
010 076600603,491,STATEN AVE,37.80806009391805,-122.25415253735396
012 098502500,3900,CERRITO AVE,37.82620642940858,-122.25554877484016
020 018300400,232,FOOTHILL BLVD,37.79904181257893,-122.2537353867737
013 111101600,4231,MONTGOMERY ST,37.82993004389749,-122.25190644452621
009 067904400,2564,SAN PABLO AVE,37.81656789448115,-122.27481097140135
046 548400401,2424,90TH AVE,37.754597035498,-122.16240997021362
009 070903500,673,31ST ST,37.820419721354234,-122.2715834550076
021 022403700,331,WAYNE PL,37.80018588675429,-122.25096227378025
032 210103200,2518,35TH AVE,37.78697104353131,-122.21108387951571
022 030201000,2210,10TH AVE,37.79734132113669,-122.24175106979125
010 080300400,256,29TH ST,37.81735359569684,-122.26046521643084
023 041002300,624,BROOKLYN AVE,37.804488034467894,-122.2476189482124
011 087201600,3600,LAKESHORE AVE,37.812699288298866,-122.24055864776486
011 083901200,3501,LAKESHORE AVE,37.81203117086133,-122.24256846586859
010 077800800,433,BELLEVUE AVE,37.80940664126406,-122.25297871140138
030 192000900,3669,39TH AVE,37.79054709007365,-122.1962354186142
011 084000800,841,ERIE ST,37.81296558593514,-122.24273486183301
002 007300400,233,10TH ST,37.799277684896786,-122.2677726481803
021 021900400,741,E 18TH ST,37.79623177116924,-122.24796029855509
025 071002100,2657,E 16TH ST,37.78242332755701,-122.23025742169605
010 077501000,437,PERKINS ST,37.80954142102687,-122.25620652851494
009 068800401,2801,SUMMIT ST,37.816766558581605,-122.2653776336449
027 089400701,2435,BARTLETT ST,37.788003283322844,-122.21275804521389
010 083000100,748,OAKLAND AVE,37.820984874980915,-122.24847297856148
043A464200313,2640,ALVINGROOM CT,37.76114712308759,-122.16276549653638
022 034001802,2500,IVY DR,37.80137751833004,-122.2419741837474
043A464200312,2700,ALVINGROOM CT,37.761065944954574,-122.16172197962238
027 086102800,3025,PLEITNER AVE,37.79255324464846,-122.21287717266445
008 062602800,1530,HARRISON ST,37.80426292988283,-122.26631572061943
012 096700300,3833,TELEGRAPH AVE,37.82720748622556,-122.26533100674398
009 074002600,949,35TH ST,37.825646413923764,-122.27665379331094
023 040601100,500,ZORAH ST,37.80278211887277,-122.2425081619989
005 038701001,1601,LINDEN ST,37.81082577394829,-122.28352633603761
008 065904400,521,W GRAND AVE,37.811695064401675,-122.26976729991088
